AttributeID,AttributeName,Color,DefaultValue,Direction,Format,Hidden,Level,MustExist,Owner,Owner2,PositionX,PositionY,Ratio,SingleInstance,Size,Typ,Visible,ASSIGNED_LIST,Usage_Description,UNIQUE_VALUE,DESCRIPTION_34,DESCRIPTION_86,DESCRIPTION_49,DESCRIPTION_44,DESCRIPTION_33,DESCRIPTION_39,DESCRIPTION_81,DESCRIPTION_31,DESCRIPTION_351,DESCRIPTION_07,DESCRIPTION_90,Flags2,DESCRIPTION_48
,Description_russian,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,Descripción de Base de datos rusa,数据库描述  俄语,Datenbankbeschreibung russisch,Database Description Russian,Description de base de données russe,Descrizione database russo,データベース表記(ロシア語),databankbeschrijving Russisch,Descrição do Banco de Dados em Russo,Описание в Базе Данных (рус.),Veritabanı Açıklama Rusca,0,Opis bazy danych rosyjski
0,Description_text,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,Descripción de pin,针脚描述,Anschlusspunktbeschreibung,Pin Description,Description de broche,Descrizione pin,ピン表記,pinbeschrijving,Descrição de pino,Описание вывода,Pin Açıklaması,0,Opis pinu
,Description_turkce,0,,1,VALUE,False,1,False,809631776,16,0.0,-40.0,1,True,20.0,4,1,,"report PartsMain.vbs,PartsSheet_complete.vbs",,Descripción de Base de datos turca,数据库描述  土耳其语,Datenbankbeschreibung türkisch,Database Description Turkish,Description de base de données turque,Descrizione database turco,データベース表記(トルコ語),databankbeschrijving Turkisch,Descrição do Banco de Dados em Turco,Описание в Базе Данных (турецк.),Veritabanı Açıklama Türkçe,0,Opis bazy danych turecki
0,Desina,0,,1,VALUE,False,1,False,393222,0,0.0,-40.0,1,True,25.0,4,1,,Component Attributes,1,Permiso Desina,Desina许可,Zulassung Desina,Permission Desina,Admission Desina,Certificazione Desina,Desina認可,toestemming Desina,Permissão Desina,Допуск Desina,Desina dan onaylıdır,0,Zezwolenie Desina
0,DevDes-EL-Customer,0,,1,VALUE,False,1,False,2178,4,0.0,-40.0,1,True,25.0,4,1,,script ChangeDevDes.vbs,1,Designación de objeto eléctrico definida por el usuario,用户对象代号电气,Kunden BMK elektrisch,Customer device designation (electric),"Désignation d'élément du client, électrique",Designazione materiale elettrica cliente,顧客アイテム識別名電気,klanten toestelbenaming (elektrisch),designação elétrica de item de cliente,обозначение поставщика - электрика,müşteri öğe atama elektrik,0,Oznaczenie urządzenia klienta (elektryczne)
0,DevDes-EL-Internal,0,,1,VALUE,False,1,False,2178,4,0.0,-40.0,1,True,25.0,4,1,,script ChangeDevDes.vbs,1,Designación interna de objeto eléctrico,内部对象代号电气,Internes BMK elektrisch,Internal device designation (electric),"Désignation d'élément interne, électrique",Designazione materiale elettrico interna,内部アイテム識別名電気,interne toestelbenaming (elektrisch),designação elétrica de item interno,внутреннее позиционное обозначение - электрика,iç öğe atama elektrik,0,Wewnętrzne oznaczenie urządzenia (elektryczne)
0,Device_Text_Instances,0,,1,VALUE,False,1,False,68256,0,0.0,-40.0,1,False,25.0,4,1,,,,Designación de Objeto (Instancia de Texto),对象代号(文本类型),Betriebsmittelkennzeichen (Text Instanz),Device designation (text instance),Désignation d'élément (instance de texte),Designazione materiale (istanza testo),アイテム識別名（テキストインスタンス）,toestelbenaming (text instantie),Designação de Ítem (Instância  de texto),Позиционное обозначение (Вариант надписи),Öğe atama (Metin örnek),0,Oznaczenie urządzenia (instancja tekstu)
0,DeviceName_Electrical,0,,1,VALUE,False,1,False,4160,0,0.0,-40.0,1,False,25.0,4,1,,,,Designación de Objeto - eléctrica,对象代号_电气,Betriebsmittelkennzeichen Elektrisch,Device designation (electric),Désignation d'élément Electrique,Designazione Dispositivo - elettrica,アイテム識別名(電気),toestelbenaming elektrisch,Designação de Item Elétrico,Обозначение электрической схемы,Öğe atama Elektrik,0,Oznaczenie urządzenia (elektryczne)
0,DeviceName_Fluid,0,<nn>,1,VALUE,False,1,False,4160,0,0.0,-40.0,1,True,25.0,4,1,,,2,Designación de Objeto - Fluid,对象代号_电气 (1),Betriebsmittelkennzeichen Fluid,Device designation (fluid),Désignation d'élément Fluide,Designazione Dispositivo - fluidica,アイテム識別名(流体),toestelbenaming fluid,Designação de Item Hidráulico,Обозначение гидравлической схемы,Öğe atama Akışkan,0,Oznaczenie urządzenia (hydr./pneu.)
0,DeviceName_Pneumatic,0,,1,VALUE,False,1,False,541460647,0,0.0,-40.0,1,True,25.0,4,1,,,1,Designación de Objeto - neumática,对象代号_气动,Betriebsmittelkennzeichen Pneumatik,Device designation (pneumatic),Désignation d'élément Pneumatique,Designazione Dispositivo - pneumatica,アイテム識別名(空力),toestelbenaming pneumatisch,Designação de Item Pneumático,Обозначение пневматической схемы,Öğe atama Pnömatik,0,Oznaczenie urządzenia (pneumatyka)
0,DeviceSubFunction,0,,1,VALUE,False,1,False,4160,0,0.0,-40.0,1,False,25.0,4,1,,,1,Sub-función dispositivo,设备子功能,Betriebsmittel-Unterfunktion,Device sub-function,Sous-fonction d'appareil,Sottofunzione dispositivo,デバイスサブ機能,sub-funktie van toestel,Sub-função do dispositivo,Субфункция изделия,Cihaz alt işlev,0,Podfunkcja urządzenia
0,Diameter,0,,1,VALUE,False,1,False,393222,0,0.0,-40.0,1,False,25.0,4,1,,,1,Diámetro,直径,Durchmesser,Diameter for cables and cores (conductors),Diamètre,Diametro,直径,diameter,Diâmetro,Диаметр,Kablo ve famar için çap,0,Przekrój kabli i żył (żyły)
55,Dismanteling,0,,1,VALUE,False,1,False,8,0,0.0,-40.0,1,True,20.0,3,1,,,,Dismanteling (mm),剥绝缘皮(mm),Abmantelung (mm),Amount of insulation to be cut back/stripped (mm),Dénudage (mm),Sguainatura (mm),剥きしろ(mm),ontmanteling (mm),Decapagem (mm),Длина жилы без оболочки кабеля (мм),Parça boyutu(mm),0,Ilośc izolacji do usunięcia/odizolowania (mm)
,Dismanteling_Shield,0,,1,VALUE,False,1,False,8,0,0.0,-40.0,1,False,20.0,3,1,,,,Dismanteling Shield (mm),剥绝缘皮 Shield (mm),Abmantelung Schirm (mm),Amount of insulation to be cut back/stripped Shield (mm),Dénudage Shield (mm),Sguainatura Shield (mm),剥きしろShield (mm),ontmanteling Shield (mm),Decapagem Shield (mm),Длина жилы без оболочки кабеля Shield (мм),Parça boyutu Shield (mm),0,Ilość izolacji do usunięcia/odizolowania dla ekranu (mm)
0,Displacement,0,,1,VALUE,False,1,False,1966110,0,0.0,-40.0,1,True,25.0,4,1,,Leitungs-Konfigurator.exe,1,Displacement,替换,Hubraum,Engine displacement,Cylindrée,Cilindrata,置き換え,verplaatsing,Deslocamento,Рабочий объем,Yerinden çıkartma,0,Objętość skokowa silnika
0,Display_in_ConnectionList,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,5,1,,,,Visualización en la lista de conexión,连接表显示,Anzeige in Verbindungsliste,Display in Connection List,Affichage dans liste des connexions,Visualizza nella lista connessioni,接続リストの表示,weergave in verbindingslijst,Exibir na Lista de Conexões,Отображать в таблице соединений,Bağlantı listesini görüntüle,0,Wyświetl w liście połączeń
0,Door,0,,1,VALUE,False,1,False,1966110,0,0.0,-40.0,1,True,25.0,4,1,,Leitungs-Konfigurator.exe,1,Puerta,门,Tür,Door,Portière,Portiera,ドア,deur,Porta,Дверь,Kapı,0,Drzwi
0,DrillHoleDefinition,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,1,False,25.0,4,1,,,1,Definición de perforación,钻孔定义,Bohrlochdefinition,Drillhole Definition,Definition du trou de forage,Definizione di foratura,ドリル穴定義,Boorgat definitie,Definição de furo,Определение отверстия сверловки,Delik Tanımı,0,Definicja otworów
89,E3.ePLM_Description,0,,1,VALUE,False,1,False,-2147483648,0,0.0,0.0,1,True,25.0,4,1,,E3.ePLM Interface,,E3.ePLM Descripción,E3.ePLM Description(描述),E3.ePLM Aktionsbeschreibung,E3.ePLM Description,Description E3.ePLM,E3.ePLM Descrizione azione,E3.ePLM表記,E3.ePLM beschrijving,E3.ePLM Descrição ,E3.ePLM Описание,E3.ePLM Açıklama,0,E3.ePLM opis
90,E3.ePLM_Function,0,,1,VALUE,False,1,False,-2147483648,0,0.0,0.0,1,True,25.0,4,1,,E3.ePLM Interface,,E3.ePLM Función,E3.ePLM Function（功能）,E3.ePLM Funktion,E3.ePLM Function,Fonction E3.ePLM,E3.ePLM Funzione,E3.ePLM機能,E3.ePLM functie,E3.ePLM Função ,E3.ePLM Функция,E3.ePLM Foksiyon,0,E3.ePLM funkcja
88,E3.ePLM_FunctionName,0,,1,VALUE,False,1,False,-2147483648,0,0.0,0.0,1,True,25.0,4,1,,E3.ePLM Interface,,E3.ePLM Nombre de función,E3.ePLM Function Name（功能名称）,E3.ePLM Funktionsname,E3.ePLM Function Name,NomFonction E3.ePLM,E3.ePLM Azione,E3.ePLM機能名,E3.ePLM functie naam,E3.ePLM Nome da Função,E3.ePLM ИмяФункции,E3.ePLM FonksiyonAdı,0,E3.ePLM nazwa funkcji
43,EAN_Num,0,,1,VALUE,False,1,False,131104,16,0.0,-40.0,1,True,20.0,4,1,,Component Attributes,,Número EAN,EAN号,EAN Nummer,EAN Number,Numéro EAN,Codice EAN,EAN番号,EAN nummer,Número EAN,Номер EAN,EAN Numarası,0,Numer EAN
0,eCl@ss,0,,1,VALUE,False,1,False,68256,0,0.0,-40.0,1,True,25.0,4,1,,,1,eCl@ss Clase,eCl@ss 类,eCl@ss Klasse,eCl@ss class,eCl@ss Classe,eCl@ss Classe,eCl@ss クラス,eCl@ss klasse,eCl@ss Classe,eCl@ss Класс,eCl@ss Klas,0,Klasa eCl@ss
0,Engine,0,,1,VALUE,False,1,False,1966110,0,0.0,-40.0,1,True,25.0,4,1,,Leitungs-Konfigurator.exe,1,Engine,引擎,Motor,Engine,Moteur,Motore,エンジン,motor,Motor,Двигатель,Motor,0,Silnik
0,ExcludeDevice,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,1,True,25.0,5,1,,,1,Excluir dispositivo,不包括设备,Betriebsmittel ausschliessen,Exclude Device,Exclure appareil,Escludere dispositivo,除外デバイス,Uitsluiten Device,Excluir o dispositivo,Исключить изделие в проекте,Cihazı dışla,0,Wyklucz urządzenia
0,First_Pin_number,0,,1,VALUE,False,1,False,68256,0,0.0,-40.0,1,True,25.0,4,1,,,1,Primero nombre de pin,First pin number（阵脚数量）,Erster Anschlusspunktname,First pin number,Premier numéro de broche,Numero primo pin,第1ピン名,First pin number,Primeiro Número do pino,Номер 1-го вывода (ключа),First pin number,0,Pierwszy numer pinu
0,FixDeviceName,0,,1,VALUE,False,1,False,68226,0,0.0,-40.0,1,True,25.0,5,1,,script RenameDeviceMain.vbs,1,Fix Item designation,固定对象代号,Fixes Betriebsmittelkennzeichen,Fix Item designation,Désignation fixe d'élément,Designazione dispositivo fissa,固定アイテム識別名,fixe toestelbenaming,Designação de Ítem Fixa,Обозначение фиксированного элемента,Öğe atamayı düzelt,0,Stałe oznaczenie elementu
,Function,0,,1,VALUE,False,17,False,-2082530881,1028,0.0,-40.0,1,False,20.0,4,1,,,,Función,功能,Funktion,Function,Fonction,Funzione,機能,functie,Função,Функция,Fonksiyon,0,Funkcja
0,FunctionalDescription,0,,1,VALUE,False,1,False,0,2048,0.0,-40.0,1,True,25.0,4,1,,,1,Descripción funcional,Functional Description（功能描述）,Funktionsbeschreibung,Functional Description,Description fonctionnelle,Descrizione funzionale,論理表記,functie beschrijving,Descrição Funcional,Функциональное описание,Fonksiyonel Açıklama,0,Opis funkcjonalny
0,Group,0,,2,VALUE,False,1,False,2048,0,0.0,-40.0,1,False,25.0,1,1,,,1,Grupo,编组,Gruppe,Group,Groupe,Gruppo,グループ,groep,Grupo,Группа,Grup,0,Grupa
0,HighestChangeCount,0,,1,VALUE,False,1,False,16384,0,0.0,-40.0,1,True,25.0,1,1,,,1,Número de modificación más alto,最大修改数,Höchste Änderungsnummer,Highest Change Number,Le plus haut numéro de modification,Indice di modifica massimo,最大変更番号,hoogste modificatienummer,Maior Número de Alteração,Последний номер для изменения,En yüksek değişim numarası,0,Najwyższy numer zmiany
0,InsulationType,0,,1,VALUE,False,1,False,393216,0,0.0,-40.0,1,True,25.0,4,1,,,1,Tipo del aislamiento,绝缘类型,Isolierungsart,Type of insulation,Type d'isolation,Tipo di isolamento,絶縁タイプ,isoleringstype,Tipo de Isolação,Тип изоляции,İzolasyon Türü,0,Typ izolacji
0,InternalArticleNumber,0,,1,VALUE,False,1,False,262144,0,0.0,-40.0,1,True,25.0,4,1,,,1,Número de artículo interno,内部部件号码,Interne Artikelnummer,Internal Article Number,Numéro d'article interne,Numero articolo interno,内部品番,intern artikel nummer,Número de Artigo interno,Внутренний номер изделия,İç Başlık Numarası,0,Wewnętrzny numer artykułu
0,InternalLength,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,4,1,,,1,Longitud interna,内部长度,Interne Länge,Internal length,Longueur interne,Lunghezza interna,内部長,interne lengte,Comprimento Interno,Внутренняя длина,İç uzunluk,0,Wewnętrzna długość
0,IsJIC,0,,1,VALUE,False,1,False,33554432,0,0.0,-40.0,1,True,25.0,5,1,,,1,Hoja JIC,JIC图纸,JIC Blatt,JIC Sheet,feuille JIC,Pagina JIC,JIC シート,JIC blad,Folha JIC,Лист JIC,JIC Sayfası,0,Arkusz JIC
60,Length,0,,1,DEFAULT,False,1,False,131110,4,0.0,-40.0,1,True,20.0,3,1,,"report CableMain.vbs,script PlacementReportExcel",,Longitud (mm),长度 (mm),Länge (mm),Length (mm),Longueur (mm),Lunghezza (mm),長さ(mm),lengte (mm),Comprimento (mm),Длина (мм),Uzunluk (mm),0,Długość (mm)
0,MarkerArticleNumber,0,,1,VALUE,False,1,False,2099362,4,0.0,-40.0,1,True,25.0,4,1,,,1,Marcador de número de articulo,标识物编码,Markierer Artikelnummer,Marker Article Number,Numéro d'article du marqueur,Numero articolo Marker,商品番号マーカー,Markering artikel nummer,,Каталожный номер маркера,Ürün Numarası İşareti,0,Numer artykułu markera
0,Material,0,,1,VALUE,False,1,False,10621410,20,0.0,-40.0,1,False,25.0,4,1,,,1,Material,材料,Material,Material,Matériel,Materiale,材料,materiaal,Material,Материал,Meteryal,0,Materiał
0,Max_CrossSection,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,2,1,,script MinMaxCrosssection.vbs,,Sección cruzada máx. de hilos (mm²),最大线截面(mm²),Max. Drahtquerschnitt (mm²),Max. wire cross-section (mm²),Section max. de fil (mm²),Sezione massima filo (mm²),最大ワイヤ断面積(mm²),max. draad doorsnede (mm²),Seção Máxima de Fio (mm²),Макс. сечение провода (мм²),Maksimum tel kesiti (mm²),0,Max. przekrój przewodu (mm²)
0,Max_Wires,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,1,1,,script MinMaxCrosssection.vbs,,Número máx. de hilos,最大连线数,Max. Anzahl Drähte,Max. number of wires,Nombre max. de fils,Numero massimo fili,最大ワイヤ数,max. aantal draaden,Número máximo dos fios,Макс. количество проводов,Maksimum tel sayısı,0,Max. ilość przewodów
0,Min_CrossSection,0,,1,VALUE,False,1,False,5440,0,0.0,-40.0,1,True,25.0,2,1,,script MinMaxCrosssection.vbs,,Sección cruzada mín. de hilos (mm²),最小线截面 (mm²),Min. Drahtquerschnitt (mm²),Min. wire cross-section (mm²),Section min. de fil (mm²),Sezione minima filo (mm²),最小ワイヤ断面積(mm²),min. draad doorsnede (mm²),Seção Mínima de Fio (mm²),Миним. сечение провода (мм²),Minumum tel kesiti (mm²),0,Min. przekrój przewodu (mm²)
0,MinBendRadius,0,,1,VALUE,False,1,False,393222,0,0.0,-40.0,1,True,25.0,4,1,,,1,Radio mínimo de curva,最小弯曲半径,Min. Biegeradius,Minimum Bend Radius,Rayon de courbure min.,Raggio minimo di piegatura,最小屈曲半径,min. krommingsdoorsnede,Raio mínimo de dobra,Миним. радиус загиба,Minimum Eğil Yarıçapı,0,Minimalny promień gięcia
0,ModelName,0,,1,VALUE,False,1,False,537004706,0,0.0,-40.0,1,True,25.0,4,1,,,1,Nombre modelo M-CAD,M-CAD模型名称,M-CAD Modelname,M-CAD model name,Nom de modèle M-CAD,Nome Modello M-CAD,M-CADモデル名,M CAD model naam,Nome de Modelo M-CAD,Имя модели M-CAD,M-CAD model adı,0,Nazwa modelu M-CAD
0,NetSegCircumference,0,,1,VALUE,False,1,False,16777216,0,0.0,-40.0,1,True,25.0,4,1,,script CalcBundleDiameter.vbs,1,Circunferencia de segmento de red,Net segment circumference（网络线段周长）,Netzsegment Umfang,Net segment circumference,Circonférence du segment de réseau,Circonferenza segmento rete,セグメントの外周,net segment omvang,Circunferencia do segmento de rede,Окружность сегмента цепи,Net çevresi,0,Obwód segmentu sieci
0,NetSegCrossSection,0,,1,VALUE,False,1,False,16777216,0,0.0,-40.0,1,True,25.0,4,1,,script CalcBundleDiameter.vbs,1,Sección cruzada de segmento de red,Net segment cross-section（网络线段截面积）,Netzsegment Querschnitt,Net segment cross-section,Coupe transversale du segment de réseau,Diametro segmento rete,セグメントの断面積,net segment doorsnede,Seção transversal do segmento de rede,Сечение сегмента цепи,Net kesiti,0,Przekrój segmentu sieci
57,NominalWidth,0,,1,VALUE,False,1,False,16777216,0,0.0,-40.0,1,True,20.0,1,1,,,,Anchura nominal,公称宽度,Nennweite,Nominal Width,Largeur nominale,Spessore nominale,公称幅,nominale breedte,Largura Nominal,Номинальная ширина,Nominal Genişlik,0,Nominalna szerokość
0,Option,0,,1,VALUE,False,1,False,1966110,0,0.0,-40.0,1,True,25.0,4,1,,Leitungs-Konfigurator.exe,1,Option,选项,Option,Option,Option,Ozione,オプション,optie,Opção,Опция,Seçenek,0,Opcja
0,OuterDiameter,0,,1,VALUE,False,1,False,393222,20,0.0,-40.0,1,True,25.0,4,1,,,1,Grosor,厚度,Aussendurchmesser,Thickness,Diamètre extérieur,Diametro esterno,厚さ,buitendiameter,Espessura,Толщина,Kalınlık,0,Grubość
0,Panel_Arrangement_FrontView_Closed,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,,1,"Disposición del panel, vista frontal, cerrado","机柜布置,主视图,关闭","Schaltschrankanordnung, Frontansicht, geschlossen","Panel arrangement, front view, closed","Disposition Panel, vue de face, fermée","Layout quadro, vista da davanti, chiuso","パネル割り付け, 正面視, 閉","panel plaatsing, voorkant, gesloten","Arranjo de painel, vista frontal, fechada","Панель, вид спереди, закрыто","Panel düzenlemesi, ön görünüm, kapalı",0,"Aranżacja panelu, widok z przodu, zamknięty"
0,Panel_Arrangement_TopView,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,,1,"Disposición del panel, vista superior","机柜布置,俯视图","Schaltschrankanordnung, Draufsicht","Panel arrangement, top view","Disposition Panel, vue de dessus","Layout quadro, vista dall'alto","パネル割り付け, 平面視","panel plaatsing, bovenkant","Arranjo de painel, vista superior","Панель, вид сверху","Panel düzenlemesi, üst görünüm",0,"Aranżacja panelu, widok z góry"
0,PanelFrontViewSymbol,0,,1,VALUE,False,1,False,2208,0,0.0,-40.0,1,True,25.0,4,1,,,1,Símbolo para vista frontal del panel,机柜主视图符号,Symbol für Schaltschrankansicht,Panel front view symbol,Symbole pour vue d'armoire électrique,Simbolo per layout quadro,フロントパネルビュー用シンボル,symbool voor vooraanzicht van het panel,Símbolo para vista frontal de painel,"Символ для панели, вид спереди ",Ön panel görünümü için sembol,0,Symbol panelu widok z przodu
59,PanelWireClass,0,,1,VALUE,False,1,False,272388,0,0.0,-40.0,1,False,20.0,4,1,,,,Clase de conexión (Panel),连接分类 (机柜),Verbindungsklasse (Panel),Connection Class (Panel),Classe de connexion (Panel),Classe di connessione  (Panel),接続クラス(パネル),verbindingsklasse (Panel),Classe de Conexão (Painel),Класс соединения (Компоновка),Bağlantı Klas (Panel),0,Klasa połączenia (Panel)
0,PID_EMSR-Function,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,2,False,25.0,4,1,PID_Function,,,PID EMSR-Stellen-Funktion,PID EMSR-Points-Function,R&I EMSR Punkt Funktion,PID EMSR-Points-Function,PID fonction points EMSR,PID EMSR-Points-Function,P&ID EMSR識別名,PID EMSR-Points-Function,PID EMSR-Points-Function,PID EMSR-Points-Функция,PID EMSR-Nokta-Fonksiyon,0,PID EMSR-Funkcja-Punktów
0,PID_EMSR-ItemDesignation,0,,1,VALUE,False,1,False,2080,0,0.0,-40.0,2,False,25.0,4,1,,,2,PID EMSR-Stellen-Kennzeichen,PID EMSR-Points-Item Designation,R&I EMSR Punkt Betriebsmittelkennzeichen,PID EMSR-Points-Item Designation,PID désignation d'élément points EMSR,PID EMSR-Points-Item Designation,P&ID EMSRファンクション,PID EMSR-Points-Item Designation,PID EMSR-Points-Item Designation,PID EMSR-Points-Поз. Обозначение,PID EMSR-Nokta-Parması,0,PID EMSR-Punkty-Oznaczenie urządzenia
0,PID_MassFlow,0,,1,DEFAULT,False,1,False,25165824,20,0.0,-40.0,1,False,25.0,4,0,,,,	PID Massenstrom,PID Mass Flow(流量),R&I Durchflussmenge,PID Mass Flow,PID flux de masse,PID Mass Flow,P&IDマスフロー,PID Mass Flow,PID Fluxo de massa,PID Расход,PID Kütle Akışı,0,PID Przepływ masy
0,PID_OperatingPressure,0,,1,DEFAULT,False,1,False,25165824,20,0.0,-40.0,1,False,25.0,4,0,,,,PID Arbeitsdruck,PID Operating Pressure（ 操作压力）,R&I Betriebs-Druck,PID Operating Pressure,PID pression de fonctionnement,PID Operating Pressure,P&ID動作圧,PID Operating Pressure,PID Pressão de Operação,PID Рабочее давление,PID Basınç İşleniyor,0,PID Nominalne ciśnienie
0,PID_OperatingTemperature,0,,1,DEFAULT,False,1,False,25165824,20,0.0,-40.0,1,False,25.0,4,0,,,,	PID Arbeitstemperatur,PID Operating Temperature（操作温度）,R&I Betriebs-Temperatur,PID Operating Temperature,PID température de fonctionnement,PID Operating Temperature,P&ID動作温度,PID Operating Temperature,PID Temperatura de Operação,PID Рабочая температура,PID Sıcaklık işleniyor,0,PID Nominalna temperatura
,PlcComment,0,,1,VALUE,False,72,False,4160,0,0.0,-40.0,1,True,20.0,4,1,,"script ExportPlcAssignment,ImportPlcAssignment.vbs",,PLC Comentario 1,PLC 注释 1,SPS Kommentar 1,PLC Comment 1,API - Commentaire 1,PLC commento 1,PLC注釈1,PLC commentaar 1,Comentário 1 do PLC,ПК (PLC) - Комментарий 1,PLC Açıklama 1,0,PLC Komentarz 1
,PlcComment2,0,,1,VALUE,False,73,False,4160,0,0.0,-40.0,1,True,20.0,4,1,,"script ExportPlcAssignment,ImportPlcAssignment.vbs",,PLC Comentario 2,PLC 注释 2,SPS Kommentar 2,PLC Comment 2,API - Commentaire 2,PLC commento 2,PLC注釈2,PLC commentaar 2,Comentário 2 do PLC,ПК (PLC) - Комментарий 2,PLC Açıklama 2,0,PLC Komentarz 2
0,PlcDevice,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,Dispositivo de PLC,PLC 设备,SPS Betriebsmittel,PLC Device,Appareil API,Dispositivo PLC,PLC デバイス,PLC Device,Dispositivo de PLC,ПЛК - Изделие в проекте,PLC Cihazı,0,PLC Urządzenie
0,PlcDirection,0,,1,VALUE,False,1,False,64,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,Dirección de PLC,PLC 指导,SPS Richtung,PLC Direction,Sens API,Direzzione PLC,PLC ダイレクション,PLC Richting,Direção de PLC,ПЛК - Направление,PLC Yönü,0,PLC Kierunek
0,PlcFunctionCategory,0,,1,VALUE,False,1,False,96,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,Categoría funcional de PLC,PLC功能分类,SPS Funktions Kategorie,PLC Function Category,Catégorie fonctionnelle API,Categoria funzionale PLC,PLC 機能カテゴリ,PLC Functie Categorie,Categoria funcionalde PLC,ПЛК - Функциональная категория,PLC Fonksiyon Kategorisi,0,PLC Kategoria funkcji
0,PlcFunctionId,0,,1,VALUE,False,1,False,64,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,ID funcional de PLC,PLC 功能ID,SPS Funktions ID,PLC Function ID,ID fonctionnelle API,ID funzionale PLC,PLC 機能ID,PLC Functie ID,ID funcional de PLC,ПЛК - ID функции,PLC Fonksiyon ID,0,PLC ID funkcji
0,PlcFunctionType,0,,1,VALUE,False,1,False,64,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,Tipo de función PLC,PLC功能类型,SPS Funktions Typ,PLC Function Type,Type de fonction API,PLC - Tipo Funzione,PLCファンクションタイプ,PLC functie type,,ПЛК Тип функции,PLC Fonksiyon Tipi,0,PLC Typ funkcji
0,PlcGroup,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,,1,Grupo PLC,PLC组,SPS Gruppe,PLC Group,Groupe API,PLC - Gruppo,PLCグループ,PLC groep,,ПЛК Группа,PLC Grup,0,PLC grupa
0,PlcIOType,0,,1,VALUE,False,1,False,96,0,0.0,-40.0,1,True,25.0,4,1,,,1,Tipo de PLC E/S,PLC IO类型,SPS IO Typ,PLC IO Type,IO Type API,PLC - Tipo I/O,PLC IOタイプ,PLC IO type,,ПЛК Тип ввода-вывода,PLCIOTipi,0,PLC Typ IO
0,PlcNetType,0,,1,VALUE,False,1,False,4194305,0,0.0,-40.0,1,True,25.0,4,1,Bus Types (PLC Topology),,1,,PLC网络类型,SPS Netzwerk Typ,PLC Network Type,Type de réseau API,PLC - Tipo rete,PLCネットタイプ,PLC netwerk type,,ПЛК Тип сети,PLC Bağlantı Tipi,0,PLC Typ sieci
0,PlcObjectId,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,Plc Interface,1,Objeto ID PLC,PLC对象ID,SPS Objekt ID,PLC Object ID,ID du projet API,PLC - ID Oggetto,PLCオブジェクトID,PLC object id,,ПЛК ID объекта,PLC Proje ID,0,PLC ID obiektu
0,PlcPositionNumber,0,,1,VALUE,False,1,False,96,0,0.0,-40.0,1,False,25.0,4,1,,,1,,PLC位置编号,SPS Positions Nummer,PLC Position Number,Numéro de position API,PLC - Numero posizione,PLC位置番号,PLC positie nummer,,ПЛК Номер позиции,PLC Yerleşim Numarası,0,PLC Numer pozycji
,PlcSymbAdr,0,,1,VALUE,False,71,False,4160,0,0.0,-40.0,1,True,20.0,4,1,,"script ExportPlcAssignment,ImportPlcAssignment.vbs",,Dirección simbólico PLC,PLC 符号地址,SPS symbolische Adresse,PLC Symbolic Adress,API - Adresse symbolique,PLC - Indirizzo simbolico,PLC シンボリックアドレス,PLC symbolisch adres,Endereço Simbólico de PLC,ПЛК Символьный адрес,PLC Sembolik adres,0,PLC adres symboliczny
0,PlcTopology,0,,1,VALUE,False,1,False,32,0,0.0,-40.0,1,True,25.0,4,1,,,1,,PLC拓扑设备,SPS Topology Betriebsmittel,PLC Topology Device,Appareil topologique API,PLC - Dispositivo topologico,PLCトポロジ,PLC topologie toestel,,ПЛК Изделие Топологии,PLC Topoloji Cihaz,0,PLC Urządzenie topologii
0,PlcTopologyNet,0,,1,VALUE,False,1,False,4194305,0,0.0,-40.0,1,True,25.0,4,1,,,1,,PLC拓扑网络,SPS Topology Netzwerk,PLC Topology Network,Réseau topologique Api,PLC - Rete topologica,PLCトポロジネット,PLC topologie netwerk,,ПЛК Сеть Топологии,PLC Topoloji Bağlantısı,0,PLC Sieć topologii
